genes,logFC.genotypenpr1.1,logFC.genotypenpr1.1.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT3G19720.1,0.016910261453496205,0.3767254034811497,5.77463482466007,10.58498656207803,0.00502920539234248,0.028877539233337666,AT3G19720,ARC5;DRP5B,ACCUMULATION AND REPLICATION OF CHLOROPLAST 5;Dynamin related protein 5B
AT1G32220.1,0.22953864459070666,0.20553469213233735,5.779113012417732,10.5830869070906,0.0050339845392189135,0.028900042454610274,AT1G32220,NA,NA
AT2G42620.1,-0.05418857922920212,0.47531930546263107,5.284317611410654,10.582132529103731,0.005036387274467961,0.028908897368751695,AT2G42620,AtMAX2;MAX2;ORE9;PPS,NA;MORE AXILLARY BRANCHES 2;ORESARA 9;PLEIOTROPIC PHOTOSIGNALING
AT1G55760.1,0.1226414332774551,0.36170746492519806,3.429916307783453,10.580460401868397,0.005040599775346609,0.02892313996837774,AT1G55760,NA,NA
AT5G43170.1,-0.555144903624899,0.0752992159539282,2.748546512264868,10.580049265194143,0.00504163606957154,0.02892313996837774,AT5G43170,AZF3;ZF3,zinc-finger protein 3;zinc-finger protein 3
AT1G03820.1,0.14621773557028772,-0.8919644315627898,4.447462477745435,10.57975352963769,0.005042381620215874,0.02892313996837774,AT1G03820,NA,NA
AT4G21270.1,0.2711762230263901,0.2108499493524819,3.694836901839511,10.579519627318025,0.005042971367079796,0.02892313996837774,AT4G21270,ATK1;KATA;KATAP,kinesin 1;KINESIN-LIKE PROTEIN  IN ARABIDOPSIS THALIANA A;KINESIN-LIKE PROTEIN  IN ARABIDOPSIS THALIANA A PROTEIN
AT1G27460.1,-0.23705656165167105,0.9731468370443419,5.276327230272354,10.579439923485946,0.005043172343155919,0.02892313996837774,AT1G27460,NPGR1,no pollen germination related 1
AT3G60520.1,-0.40112652764114826,-0.14468441722998573,3.2627047962047357,10.577148387443506,0.005048953960315733,0.028951356821592028,AT3G60520,NA,NA
AT2G24330.1,-0.2092871006051299,-0.10562949516231104,5.042335858201809,10.574359680985136,0.005055998895997305,0.028982890638139282,AT2G24330,LNP1,LUNAPARK1
AT2G33180.1,0.3811379053488034,0.03045310708453273,4.389747865089843,10.57428869562974,0.005056178350121197,0.028982890638139282,AT2G33180,NA,NA
AT1G14190.1,0.16669964933000941,0.5484277264600815,1.8012119540317486,10.573384943440526,0.0050584636325410465,0.02898770733118772,AT1G14190,NA,NA
AT5G57540.1,-1.0887298877515945,1.3074607242433478,0.4661919457998532,10.573274096829358,0.005058743997086031,0.02898770733118772,AT5G57540,AtXTH13;XTH13,NA;xyloglucan endotransglucosylase/hydrolase 13
AT1G09940.1,-0.6509549359483946,0.11353709846495333,5.170699513178519,10.572418597308186,0.005060908336484481,0.028995164863180146,AT1G09940,HEMA2,"NA"
AT5G51400.1,-0.2934475863521443,0.0071963683868377076,5.604497501919166,10.571917200026366,0.005062177258378058,0.02899749066416971,AT5G51400,NA,NA
AT1G65570.1,2.1496655013182853,-2.028849165617748,-0.47496032774660785,10.568441334648757,0.005070982631068115,0.029042979098201943,AT1G65570,RCPG,ROOT CAP POLYGALACTURONASE
AT4G14500.1,-0.39507451905840013,0.5683560324004006,5.822448943141228,10.564162136032886,0.005081844117466939,0.029100225977355842,AT4G14500,NA,NA
AT3G56360.1,-0.31697298573315646,-0.1369659582093287,6.88626962921539,10.55963107669379,0.005093370237544646,0.029161258599757232,AT3G56360,NA,NA
AT4G21540.1,-0.056297042470131974,-0.3683757287462342,4.790521206505551,10.555769922974717,0.005103212878192374,0.029212633583138015,AT4G21540,SPHK1,sphingosine kinase 1
AT4G33940.1,-0.5230131504753689,0.3999113359545888,4.24815764679969,10.554292362544805,0.005106984423899624,0.029227214407036566,AT4G33940,NA,NA
AT1G61450.1,0.032573502739282396,1.389451500087318,-0.14138119726708312,10.554074917763781,0.005107539697639294,0.029227214407036566,AT1G61450,NA,NA
AT5G65070.3,-0.7753461077610211,0.2620347690846695,1.2198365368063186,10.553750031952623,0.005108369448619896,0.029227214407036566,AT5G65070,AGL69;FCL4;MAF4,AGAMOUS-like 69;NA;MADS AFFECTING FLOWERING 4
AT5G05240.1,0.5758957496878894,-0.5856869602113781,2.6817955610285455,10.551452074520977,0.005114242229593009,0.02925097517146756,AT5G05240,NA,NA
AT5G66330.1,-0.4841204282186536,0.9344005800466928,2.7762298714629083,10.551443791283052,0.0051142634108794684,0.02925097517146756,AT5G66330,NA,NA
AT1G09710.2,-0.4304292245420315,0.8998834094859327,2.6995074851468472,10.55046575298389,0.005116764995234867,0.02926030247955786,AT1G09710,NA,NA
AT2G26580.1,0.14271554007694925,0.46273561621383064,4.949702799752057,10.546752558678591,0.005126273590640066,0.02930968950020206,AT2G26580,YAB5,YABBY5
AT1G64910.1,0.016876159590897045,-1.4043618169702015,-0.6146542093405638,10.544191861960183,0.005132841210143914,0.029342247421445356,AT1G64910,NA,NA
AT5G25170.1,-0.11126734905421552,-0.43862119552908163,3.0238108013316096,10.539498514658732,0.0051449004573899315,0.029406182202622293,AT5G25170,NA,NA
AT4G14090.1,-0.7623119801337042,0.8892716785672093,1.8777940001351208,10.538042634652623,0.005148646999708172,0.029422591238808502,AT4G14090,NA,NA
AT3G04240.1,-0.12709161223187038,-0.2240236291880983,6.99419262259514,10.537084199975268,0.005151114911907089,0.029431689044363545,AT3G04240,SEC,secret agent
AT3G57060.2,0.22471287130473755,0.11044972951367824,4.140677551167047,10.534125549413528,0.005158740725559707,0.029470249211196408,AT3G57060,NA,NA
AT4G09060.2,0.30081717237115946,0.40764780124246863,1.6974612940225675,10.530830014051208,0.005167248138998324,0.029513831712837276,AT4G09060,NA,NA
AT2G25070.1,-0.27147611210387246,0.5535406136742196,5.2350641626018035,10.530387121014243,0.005168392534815398,0.029515351114015466,AT2G25070,NA,NA
AT2G20610.1,0.33350714024845207,-0.5862764279882613,6.804124781916248,10.526806697672221,0.0051776533383776045,0.029563212825176596,AT2G20610,ALF1;HLS3;RTY;RTY1;SUR1,ABERRANT LATERAL ROOT FORMATION 1;HOOKLESS 3;ROOTY;ROOTY 1;SUPERROOT 1
AT1G23340.1,0.24594567612148924,0.3563077476368677,2.7284277917660367,10.5210420826296,0.005192598455402528,0.029643508885225236,AT1G23340,NA,NA
AT5G64550.1,0.24665455126933306,-0.8448593416257347,2.604326317522865,10.519756264006308,0.005195937898665707,0.02965249749846554,AT5G64550,NA,NA
AT5G64552.1,0.24665455126933306,-0.8448593416257347,2.604326317522865,10.519756264006308,0.005195937898665707,0.02965249749846554,AT5G64552,NA,NA
AT5G51060.1,-0.4111975817879822,0.027140289955408226,4.519470870456109,10.519281349039668,0.005197171859503431,0.029654503111399947,AT5G51060,ATRBOHC;RBOHC;RHD2,A. THALIANA RESPIRATORY BURST OXIDASE HOMOLOG C;RESPIRATORY BURST OXIDASE HOMOLOG C;ROOT HAIR DEFECTIVE 2
AT5G50915.1,-1.0606064911285198,1.751822479683989,3.703974965822206,10.518381898313013,0.005199509685156563,0.02966280550774717,AT5G50915,NA,NA
AT3G48100.1,-0.018551384491464012,-0.5193739790208117,3.1983551972797133,10.510269882447746,0.005220641764655739,0.02977395340758261,AT3G48100,ARR5;ATRR2;IBC6;RR5,response regulator 5;ARABIDOPSIS THALIANA RESPONSE REGULATOR 2;INDUCED BY CYTOKININ 6;response regulator 5
AT2G43920.1,0.29213299950507426,0.26135188726712794,2.8038691091674015,10.510060370714351,0.00522118868615463,0.02977395340758261,AT2G43920,ATHOL2;HOL2,NA;HARMLESS TO OZONE LAYER 2
AT1G73470.3,0.15786730632152504,0.27529699661242446,4.945943466905031,10.509708058620337,0.005222108511128249,0.02977395340758261,AT1G73470,NA,NA
AT4G30120.1,-0.1697282859850764,-1.1165345940111238,0.4631548118800377,10.50954403817893,0.005222536794961368,0.02977395340758261,AT4G30120,ATHMA3;HMA3,A. THALIANA HEAVY METAL ATPASE 3;heavy metal atpase 3
AT2G32300.1,-0.4861130854152613,0.18156332691783672,3.927971578949705,10.507012585820119,0.005229151281687098,0.029806605829898195,AT2G32300,UCC1,uclacyanin 1
AT1G08660.1,0.09292186542325162,0.28415306732109463,5.301609871773726,10.506303030924562,0.005231006795760675,0.029812125229163874,AT1G08660,MGP2;SIA1,MALE GAMETOPHYTE DEFECTIVE 2;sialyltransferase-like 1
AT1G64390.1,0.53619448520319,-0.6461972773236541,6.637000022370609,10.505059655002675,0.005234259860800122,0.029816783147737447,AT1G64390,AtGH9C2;GH9C2,glycosyl hydrolase 9C2;glycosyl hydrolase 9C2
AT5G38860.1,-0.23999358362653728,0.9479432024549229,2.5248149224490093,10.50492581220553,0.005234610156511509,0.029816783147737447,AT5G38860,BIM3,BES1-interacting Myc-like protein 3
AT1G12420.1,0.27498609463037144,-0.7745377795731353,3.6971462270717823,10.504789738277074,0.005234966315611329,0.029816783147737447,AT1G12420,ACR8,ACT domain repeat 8
AT1G18420.1,-0.7207484925142533,0.4983820616583113,1.9951406785483037,10.504634178445615,0.005235373506685642,0.029816783147737447,AT1G18420,NA,NA
AT5G28150.1,0.18056358988542084,-0.5915404453512442,3.5644119542819297,10.503177540590311,0.00523918791718896,0.029828580403279324,AT5G28150,NA,NA
AT1G50732.1,-0.3470461733141484,0.940686645763635,2.7734751902173524,10.503165167278505,0.00523922033034208,0.029828580403279324,AT1G50732,NA,NA
AT5G43400.1,-0.08595768413355136,-0.4379488191676947,3.9239777451934335,10.501049029996045,0.005244766718790518,0.02985509931980332,AT5G43400,NA,NA
AT5G43060.1,-0.08783594317148555,0.43246828134531107,6.89265689245383,10.499215588456384,0.005249576909838706,0.02987701827320287,AT5G43060,RD21B,esponsive to dehydration 21B
AT1G24010.1,3.183110591369193,-2.3410617576664667,-1.7233948789742413,10.498903706216431,0.005250395598573387,0.02987701827320287,AT1G24010,NA,NA
AT4G21970.1,0.45143653897705827,2.3038186067440756,-1.276672205929061,10.49712574855846,0.005255065164369362,0.029898526863044242,AT4G21970,NA,NA
AT5G15930.1,0.39509404442605456,-0.16549616314754742,4.124444828198707,10.494801084007767,0.005261176847434117,0.02992823166200799,AT5G15930,PAM1,plant adhesion molecule 1
AT3G12750.1,-0.367875295349514,-0.16486792657852717,2.538438606436024,10.492738725106793,0.005266604863032657,0.029954038017539496,AT3G12750,AtZIP1;ZIP1,NA;zinc transporter 1 precursor
AT1G63170.1,0.32855906583350303,-0.13800566839316625,4.862114454489665,10.490954700237763,0.0052713048359636664,0.029975695565755817,AT1G63170,NA,NA
AT2G23130.1,-0.9434080809460277,0.9441197276201037,5.300265648461918,10.488234372181658,0.005278479553472647,0.030006269138382457,AT2G23130,AGP17;ATAGP17,arabinogalactan protein 17;NA
AT1G48370.1,0.08535669912210996,-0.518353897554157,3.710877621633297,10.48781403715416,0.0052795890349811745,0.030006269138382457,AT1G48370,YSL8,YELLOW STRIPE like 8
AT1G29030.1,-0.297987312034998,-0.06567965396516331,3.5812233426725224,10.487710084480776,0.005279863455810088,0.030006269138382457,AT1G29030,NA,NA
AT3G13277.1,-0.41163119715806945,-0.2325898577139641,1.9166862998360903,10.487562440081081,0.005280253241332524,0.030006269138382457,AT3G13277,NA,NA
AT1G52060.1,0.7602932651022811,-0.10872461609193425,3.2506157606214123,10.486846238960394,0.005282144441576724,0.030011940738224732,AT1G52060,NA,NA
AT3G53490.1,-0.32104777051233035,-0.23196384770394127,2.5532753287406025,10.482727439460131,0.0052930336973366025,0.030068726677583178,AT3G53490,NA,NA
AT2G43680.1,-0.3602795195172799,0.18940442652545822,8.01018716691916,10.481536595669255,0.005296186223941834,0.03008154994876496,AT2G43680,IQD14,IQ-domain 14
AT2G01010.1,-1.7405841397526967,1.9106275855958508,-0.692558350307034,10.480262174704189,0.005299562084773905,0.030095637176368557,AT2G01010,NA,NA
AT1G06760.1,0.2996025055694872,-0.03988175553607468,6.788894930320277,10.478849328119495,0.005303307141511742,0.030111815912314554,AT1G06760,H1.1,Histone 1.1
AT5G20225.1,-1.247276349016349,-3.7164332661996218,-2.4125154160578255,10.477526857190615,0.005306815035916806,0.030126642817515887,AT5G20225,NA,NA
AT1G07700.3,-0.1491224318128947,-0.22715254216431752,4.427840326203064,10.475960174990988,0.005310973710861395,0.03014292006055702,AT1G07700,NA,NA
AT3G47600.1,-0.5009013138717107,0.5083893312367382,4.391950666465919,10.475770885408153,0.00531147639064812,0.03014292006055702,AT3G47600,ATMYB94;ATMYBCP70;MYB94,myb domain protein 94;NA;myb domain protein 94
AT3G52460.1,-0.33940907860220504,-0.4967156563738102,2.4275777250754156,10.473692903276657,0.005316997835032926,0.0301686567982443,AT3G52460,NA,NA
AT5G11650.1,-0.13574793424912784,-0.3504268777754165,4.214940425169062,10.473388519240471,0.005317807101244003,0.0301686567982443,AT5G11650,MAGL13,"NA"
AT1G07985.1,-0.3082064944002096,2.3420445348652335,-0.498555445461597,10.472797158170156,0.00531937970577638,0.03017248427979371,AT1G07985,NA,NA
AT3G01420.1,0.5323348008742957,-0.2832263622157449,8.348666042496404,10.470736875257984,0.005324862242741434,0.03019848457056501,AT3G01420,ALPHA-DOX1;DIOX1;DOX1;PADOX-1,alpha-dioxygenase 1;NA;NA;plant alpha dioxygenase 1
AT2G24700.1,0.131557477778255,0.5846020585724884,1.8655916060971032,10.46974231607633,0.005327510846552445,0.030208406929776454,AT2G24700,NA,NA
AT1G33760.1,-2.463001694320897,1.6069122276773091,-0.17352234594752222,10.468644260565533,0.005330436600961083,0.030219897193435857,AT1G33760,ERF022,ETHYLENE RESPONSE FACTOR022
AT3G07790.1,-0.35499039898855317,0.34144181868383966,5.7072432640382775,10.468198970210473,0.005331623529091425,0.03022152729833503,AT3G07790,NA,NA
AT4G35620.1,0.2806271233775217,0.17205103573338365,3.0448496169263133,10.467466983326805,0.005333575225469653,0.030227491099043897,AT4G35620,CYCB2;2,Cyclin B2;2
AT1G62975.1,0.3790227323177276,-0.9242809226161348,3.3995059574742883,10.463234183059413,0.005344875158161603,0.03028642412555585,AT1G62975,NA,NA
AT2G15060.1,0.9040733485265141,0.8896616722331206,-1.414560935329504,10.462363598403357,0.005347202247757598,0.030289063187001607,AT2G15060,NA,NA
AT5G56270.1,-0.09885948828857584,0.8183507016251617,4.038902076260695,10.46227723822973,0.005347433145399921,0.030289063187001607,AT5G56270,ATWRKY2;WRKY2,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 2;WRKY DNA-binding protein 2
AT2G20880.1,1.572251313097368,-1.6201024793520158,0.9766149562249634,10.462048368560044,0.0053480451130432875,0.030289063187001607,AT2G20880,AtERF53;ERF53,NA;ERF domain 53
AT4G08500.1,-0.19315440077197993,-0.14085952200639634,5.086499582949541,10.459031121217514,0.005356119389486719,0.030329680439085398,AT4G08500,ARAKIN;ATMEKK1;MAPKKK8;MEKK1,NA;NA;NA;MAPK/ERK kinase kinase 1
AT5G03610.1,-0.32437303581918936,-0.19041431990443355,5.444819567107013,10.458477183966812,0.005357603071968506,0.030332970248405346,AT5G03610,NA,NA
AT3G60120.1,-0.09467512001714097,-2.8427576625950044,-1.6334761937837419,10.457907889616603,0.005359128315616121,0.030336494215184116,AT3G60120,BGLU27,beta glucosidase 27
AT3G15530.1,-0.40465382475033507,0.20244829888605828,4.7646142942632705,10.456200922649828,0.005363704195560063,0.030357282866634538,AT3G15530,NA,NA
AT5G43450.1,-0.6309786425444787,0.08988676322857361,4.843844657823548,10.454695617031312,0.005367742722204443,0.030373494984496152,AT5G43450,NA,NA
AT4G14720.1,-0.09921530479928381,0.5337967395209796,4.158789802100353,10.454459492715928,0.005368376486903239,0.030373494984496152,AT4G14720,PPD2;TIFY4B,PEAPOD 2;NA
AT5G25520.2,0.29414360682755986,-0.009915769515665087,5.681069028207638,10.45372223419238,0.005370355792357073,0.03037957833918895,AT5G25520,NA,NA
AT1G05450.2,-1.0941755740282573,0.2204454302157725,0.40177346404982334,10.450651855104756,0.005378606638101638,0.03042113116537472,AT1G05450,NA,NA
AT3G30260.1,-1.7257986093301567,-0.18860713647978883,-1.5629664134531398,10.447673758529804,0.005386621608963483,0.03046126733856599,AT3G30260,AGL79,AGAMOUS-like 79
AT2G19580.1,-0.6367960292410266,0.5758159172393275,2.65367912928511,10.447341716706223,0.005387515975034156,0.03046126733856599,AT2G19580,TET2,tetraspanin2
AT3G46150.1,0.4117976120402681,-3.8891529964028515,-2.18289364000283,10.44649726261658,0.005389791210282349,0.030466263319223714,AT3G46150,NA,NA
AT5G06000.1,0.8755817299696806,-0.8526890613101024,1.588343279637716,10.446340774234791,0.005390212946633682,0.030466263319223714,AT5G06000,ATEIF3G2;EIF3G2,ARABIDOPSIS THALIANA EUKARYOTIC TRANSLATION INITIATION FACTOR 3G2;eukaryotic translation initiation factor 3G2
AT1G45249.3,0.1977363794682241,-0.5587545552186957,4.635974574668443,10.44540819461464,0.00539272693408265,0.030475346525234648,AT1G45249,ABF2;AREB1;AtABF2;ATAREB1,abscisic acid responsive elements-binding factor 2;ABSCISIC ACID RESPONSIVE ELEMENTS-BINDING PROTEIN 2;NA;NA
AT3G18730.1,0.40791830112304167,-0.008081267137377697,3.1373120507287524,10.44089364431581,0.005404913551678531,0.030539079395241635,AT3G18730,BRU1;MGO3;TSK,BRUSHY1;MGOUN3;TONSOKU
AT3G24400.1,1.5920662883587695,-1.0461138337378741,-1.0291345892944206,10.437618168812161,0.005413772635095001,0.030583992616755585,AT3G24400,AtPERK2;PERK2,proline-rich extensin-like receptor kinase 2;proline-rich extensin-like receptor kinase 2
AT3G23630.1,-1.1871467409532441,0.9299496850745235,1.066923154817478,10.436944126763962,0.0054155974977839975,0.03058915903858428,AT3G23630,ATIPT7;IPT7,ARABIDOPSIS THALIANA ISOPENTENYLTRANSFERASE 7;isopentenyltransferase 7
AT2G21050.1,0.06559542333548836,0.4667959382674518,4.618024382225493,10.434234227320317,0.005422940333570388,0.030625485897249106,AT2G21050,LAX2,like AUXIN RESISTANT 2
AT1G34630.1,-0.5099528597185046,0.6685534171756342,4.306636445929609,10.42892737517585,0.0054373488123024396,0.030701696318431622,AT1G34630,NA,NA
AT2G46192.1,0.8950157011345772,-0.6792372323114801,1.5039400988747684,10.42727367897879,0.0054418465330386065,0.03072192997364974,AT2G46192,NA,NA
AT5G13400.1,0.4662132179545232,-0.7248555035531843,5.297303974229717,10.423472580072271,0.005452198865935878,0.030774382678408038,AT5G13400,NA,NA
AT5G18930.1,-0.36541497512744514,1.113180931277889,2.194137325456774,10.42318998543415,0.005452969301447576,0.030774382678408038,AT5G18930,BUD2;SAMDC4,BUSHY AND DWARF 2;S-adenosylmethionine decarboxylase 4
AT3G36659.1,-4.364695119239117,0.7045349459505571,-2.820493594745321,10.42056984758532,0.005460117748531988,0.030809551064008706,AT3G36659,NA,NA
AT2G41370.1,0.3636832107376301,-0.059246848312973104,4.029737366669646,10.418130061923456,0.00546678257138776,0.030841979174575474,AT2G41370,BOP2,BLADE ON PETIOLE2
AT2G02390.3,-0.10862662532382257,-0.34739197363288016,6.297472158286844,10.417083205033638,0.005469644789905703,0.03084923473360968,AT2G02390,ATGSTZ1;AtMAAI;GST18;GSTZ1;MAAI,glutathione S-transferase zeta 1;NA;GLUTATHIONE S-TRANSFERASE 18;glutathione S-transferase zeta 1;maleylacetoacetate isomerase
AT1G47880.1,-0.001823013144858401,-5.044102579285655,-2.902925555101911,10.416757534389848,0.005470535513794405,0.03084923473360968,AT1G47880,NA,NA
AT3G09390.1,-0.6001453024246136,0.665590582670312,8.33065365985869,10.416432514771714,0.005471424601717046,0.03084923473360968,AT3G09390,ATMT-1;ATMT-K;MT2A,ARABIDOPSIS THALIANA METALLOTHIONEIN-1;ARABIDOPSIS THALIANA METALLOTHIONEIN-K;metallothionein 2A
AT4G12550.1,-0.9280188329749806,0.36365913195085026,4.807761152092984,10.416109093256882,0.005472309461477276,0.03084923473360968,AT4G12550,AIR1,Auxin-Induced in Root cultures 1
AT3G57560.1,0.30454552681758773,-0.03346581956918152,5.911453768367081,10.415635753050346,0.005473604746794248,0.03084923473360968,AT3G57560,NAGK,N-acetyl-l-glutamate kinase
AT3G25190.1,0.2915279193751102,0.45637220570283704,3.946039961513006,10.415534597863271,0.005473881595551428,0.03084923473360968,AT3G25190,AtVTL5;VTL5,NA;Vacuolar Iron Transporter-Like 5
AT3G12620.1,-0.012939901053039111,-0.40106338847648215,5.588400233003893,10.415310427692965,0.005474495170421836,0.03084923473360968,AT3G12620,NA,NA
AT3G13550.1,-0.24214792246001562,0.6721864338437457,3.5801844223946286,10.414522483497404,0.005476652393683402,0.030856216252942603,AT3G13550,CIN4;COP10;EMB144;FUS9,CYTOKININ-INSENSITIVE 4;CONSTITUTIVE PHOTOMORPHOGENIC 10;EMBRYO DEFECTIVE 144;FUSCA 9
AT1G02580.1,-0.8134709076621335,-1.2125801172143273,-1.4671600456365317,10.409672800501951,0.005489948521662726,0.030913516359302284,AT1G02580,EMB173;FIS1;MEA;SDG5,EMBRYO DEFECTIVE 173;FERTILIZATION INDEPENDENT SEED 1;MEDEA;SET DOMAIN-CONTAINING PROTEIN 5
AT1G53625.1,-0.5366806755183804,-0.9037998144896338,1.974571270636447,10.40953054446097,0.0054903390247213555,0.030913516359302284,AT1G53625,NA,NA
AT1G67830.1,-0.10690942021882739,0.607529781384773,3.6794150950625797,10.40949881397744,0.005490426130968337,0.030913516359302284,AT1G67830,ATFXG1;FXG1,Arabidopsis thaliana alpha-fucosidase 1;alpha-fucosidase 1
AT1G36620.1,3.6920953300606714,-6.249146605119664,-2.0364011612605077,10.409470988388872,0.005490502518669009,0.030913516359302284,AT1G36620,NA,NA
AT5G15830.1,-0.8264409645757437,0.9515288270706362,2.6475700571197356,10.408296351983482,0.005493728137879883,0.030926495709338215,AT5G15830,AtbZIP3;bZIP3,basic leucine-zipper 3;basic leucine-zipper 3
AT5G67270.1,0.26981676747790145,0.1505125332231372,3.6486658462290165,10.406537546439274,0.005498561462541586,0.03094851964226505,AT5G67270,ATEB1C;ATEB1H1;EB1C,MICROTUBULE END BINDING PROTEIN 1;ATEB1-HOMOLOG1;end binding protein 1C
AT5G48620.1,-0.35291162226175443,0.12364634800756875,7.238559030308943,10.404902539408496,0.005503058393744883,0.030968643132911665,AT5G48620,NA,NA
AT5G27360.1,0.0498637974923021,0.7278030809482432,2.5818122868522977,10.401421212103502,0.005512645709193483,0.0310174013932216,AT5G27360,SFP2,"NA"
AT2G44220.1,3.1525757273042556,-7.7934443649498215,-2.8204169044857723,10.400500261218628,0.005515184731699313,0.031026492106907805,AT2G44220,NA,NA
AT3G03750.2,-0.44349182288140987,0.1705753050130821,3.3308490538856135,10.393228766082714,0.005535273047067915,0.031134289408700378,AT3G03750,SDG20;SUVR3,SET domain protein 20;NA
AT3G48310.1,-0.7309919274016765,0.39751046965813036,4.538709794836608,10.39285212772895,0.00553631554328989,0.031134941403452195,AT3G48310,CYP71A22,"""cytochrome P450, family 71, subfamily A, polypeptide 22"""
AT5G61570.1,0.3536783325278113,-0.6835899016947076,3.566489842598282,10.392089453291458,0.005538427149052615,0.03113924227673079,AT5G61570,NA,NA
AT5G65270.1,-0.0801058072311256,-0.33628922375080295,5.02248632461831,10.391906529666965,0.005538933726802569,0.03113924227673079,AT5G65270,AtRABA4a;RABA4a,RAB GTPase homolog A4A;RAB GTPase homolog A4A
AT5G44290.1,-0.3258104705525114,-0.0928946739546385,7.073246655553129,10.39034397428291,0.0055432628630695275,0.0311583671336337,AT5G44290,NA,NA
AT5G37290.1,0.31865837794378954,0.19121351639313075,2.621102277239381,10.3891660317156,0.0055465286473458,0.031171509551448998,AT5G37290,NA,NA
AT4G11990.1,0.1542124731891917,0.7117742893020491,1.4390590107683192,10.387647763704537,0.005550740804448217,0.031189965302854346,AT4G11990,NA,NA
AT1G07090.1,0.20618937453971217,-0.7043867502007464,3.9093976168493745,10.386495940072347,0.005553938462361687,0.0312020999156958,AT1G07090,LSH6,LIGHT SENSITIVE HYPOCOTYLS 6
AT4G21590.1,-1.119988397516149,0.6896458026354274,0.18922671864194396,10.386201020481568,0.005554757505377426,0.0312020999156958,AT4G21590,ENDO3,endonuclease 3
AT2G40400.1,0.4133347429610482,-0.1560241959790414,5.735570359247336,10.38475582059094,0.005558772823406624,0.031219435803461374,AT2G40400,BPG3;RER5,Brz-insensitive-pale green 3;RETICULATA-RELATED 5
AT1G27750.1,-0.37045412699262875,0.46434765723183874,5.520506292215197,10.37530241956788,0.005585109671918021,0.03136210815437656,AT1G27750,NA,NA
AT5G52320.1,0.6795706380853919,-1.280999227929604,3.5327698084834847,10.37236066888437,0.005593330716599226,0.03139945787742065,AT5G52320,CYP96A4,"""cytochrome P450, family 96, subfamily A, polypeptide 4"""
AT5G56840.1,-1.0801396852622391,1.1758056126069982,1.7916037892849062,10.37198227375109,0.005594389061275182,0.03139945787742065,AT5G56840,NA,NA
AT4G16710.1,0.140726566120948,0.2616664730748471,4.216701486419515,10.371919576662531,0.005594564439977305,0.03139945787742065,AT4G16710,NA,NA
AT1G18485.1,-0.0744151714640226,0.5757165777380501,4.150464366481191,10.365963100373577,0.0056112512214645735,0.031487852963201834,AT1G18485,NA,NA
AT5G01380.1,-0.5422138617473082,-0.6969958681518169,0.8108462881973494,10.365466283967914,0.005612645275436186,0.03149041685510214,AT5G01380,NA,NA
AT4G13494.1,0.5239607715331888,0.9094865287978807,-0.411996673336428,10.358470958607588,0.005632310786967553,0.031595476972234346,AT4G13494,MIR863A,microRNA863A
AT1G55750.1,0.24669876296319102,0.04191983961691084,4.37977327108901,10.357940249971401,0.005633805543266969,0.03159858685776276,AT1G55750,NA,NA
AT3G54680.1,-0.33658064277843214,-0.027349492663640715,4.615757819866293,10.356824943069942,0.005636948130524787,0.0316109364288875,AT3G54680,NA,NA
AT1G30320.1,-0.23659484891759436,-0.6031129108182746,4.668408904050973,10.35420151834119,0.005644347036642386,0.031647146525155594,AT1G30320,NA,NA
AT4G01910.1,-0.14754705114972277,-0.4289992713196051,2.341192529780066,10.35261889673951,0.005648815237050636,0.031666915181076984,AT4G01910,NA,NA
AT1G68010.2,-0.612838397826774,0.3938652900606625,8.767532993219138,10.347593007788248,0.005663028246867229,0.031739247314223215,AT1G68010,ATHPR1;HPR,NA;hydroxypyruvate reductase
AT2G37430.1,-0.44851962132167067,-1.1632370363802191,1.9606895071235593,10.347388574079133,0.00566360713338737,0.031739247314223215,AT2G37430,ZAT11,zinc finger of Arabidopsis thaliana 11
AT1G70830.1,0.22357285709397365,0.19357316350979598,7.120010278511638,10.34680435744339,0.005665261761793786,0.031743225899582256,AT1G70830,MLP28,MLP-like protein 28
AT5G04885.1,0.2955032980785023,0.141016594855039,4.900309866112514,10.345423573995111,0.005669174362087232,0.031759852770065884,AT5G04885,BGLC3,"NA"
AT1G59830.1,-0.2990870925093461,0.481490645446609,5.133979223246923,10.344250646947836,0.005672500101176748,0.031770026535187526,AT1G59830,PP2A-1,protein phosphatase 2A-1
AT4G04810.1,-0.8958932654168128,1.1152498465986365,1.1100002507572977,10.344116230504813,0.005672881352631545,0.031770026535187526,AT4G04810,ATMSRB4;MSRB4,methionine sulfoxide reductase B4;methionine sulfoxide reductase B4
AT1G65810.1,4.857946923141943,-3.916214925441602,-2.597921442046855,10.342255109605746,0.005678162768610496,0.03179430517427927,AT1G65810,NA,NA
AT5G02410.1,0.5086214219403083,-0.7445173849733665,3.8301996454584346,10.340868970733142,0.005682099493734117,0.03181104751557044,AT5G02410,ALG10,homolog of yeast ALG10
AT1G65540.1,0.11538110099257684,-0.43920029811379363,6.155232127398496,10.338717227818364,0.005688215992090484,0.03183998563488663,AT1G65540,AtLETM2;LETM2,NA;leucine zipper-EF-hand-containing transmembrane protein 2
